index,frame,timestamp,elapsed_s,width,height,path
241,3495,20260511_164311_485,265.391,160,120,data/frames/orange_pos_clean_01/orange_pos_003495_20260511_164311_485.png
242,3497,20260511_164311_788,265.719,160,120,data/frames/orange_pos_clean_01/orange_pos_003497_20260511_164311_788.png
243,3498,20260511_164312_143,266.063,160,120,data/frames/orange_pos_clean_01/orange_pos_003498_20260511_164312_143.png
244,3499,20260511_164313_806,267.703,160,120,data/frames/orange_pos_clean_01/orange_pos_003499_20260511_164313_806.png
245,3502,20260511_164314_143,268.078,160,120,data/frames/orange_pos_clean_01/orange_pos_003502_20260511_164314_143.png
246,3503,20260511_164315_966,269.969,160,120,data/frames/orange_pos_clean_01/orange_pos_003503_20260511_164315_966.png
247,3504,20260511_164316_415,270.531,160,120,data/frames/orange_pos_clean_01/orange_pos_003504_20260511_164316_415.png
248,3505,20260511_164318_324,272.203,160,120,data/frames/orange_pos_clean_01/orange_pos_003505_20260511_164318_324.png
249,3508,20260511_164322_888,276.844,160,120,data/frames/orange_pos_clean_01/orange_pos_003508_20260511_164322_888.png
250,3509,20260511_164323_295,277.391,160,120,data/frames/orange_pos_clean_01/orange_pos_003509_20260511_164323_295.png
251,3511,20260511_164325_183,279.063,160,120,data/frames/orange_pos_clean_01/orange_pos_003511_20260511_164325_183.png
252,3512,20260511_164325_478,279.406,160,120,data/frames/orange_pos_clean_01/orange_pos_003512_20260511_164325_478.png
253,3513,20260511_164327_505,281.438,160,120,data/frames/orange_pos_clean_01/orange_pos_003513_20260511_164327_505.png
254,3514,20260511_164329_553,283.547,160,120,data/frames/orange_pos_clean_01/orange_pos_003514_20260511_164329_553.png
255,3516,20260511_164329_972,283.938,160,120,data/frames/orange_pos_clean_01/orange_pos_003516_20260511_164329_972.png
256,3517,20260511_164331_507,285.469,160,120,data/frames/orange_pos_clean_01/orange_pos_003517_20260511_164331_507.png
257,3519,20260511_164331_905,285.844,160,120,data/frames/orange_pos_clean_01/orange_pos_003519_20260511_164331_905.png
258,3520,20260511_164332_305,286.297,160,120,data/frames/orange_pos_clean_01/orange_pos_003520_20260511_164332_305.png
259,3521,20260511_164333_812,287.734,160,120,data/frames/orange_pos_clean_01/orange_pos_003521_20260511_164333_812.png
260,3523,20260511_164334_188,288.125,160,120,data/frames/orange_pos_clean_01/orange_pos_003523_20260511_164334_188.png
261,3524,20260511_164338_701,292.703,160,120,data/frames/orange_pos_clean_01/orange_pos_003524_20260511_164338_701.png
262,3525,20260511_164340_514,294.641,160,120,data/frames/orange_pos_clean_01/orange_pos_003525_20260511_164340_514.png
263,3527,20260511_164341_078,295.063,160,120,data/frames/orange_pos_clean_01/orange_pos_003527_20260511_164341_078.png
264,3528,20260511_164342_650,296.594,160,120,data/frames/orange_pos_clean_01/orange_pos_003528_20260511_164342_650.png
265,3529,20260511_164343_043,297.016,160,120,data/frames/orange_pos_clean_01/orange_pos_003529_20260511_164343_043.png
266,3530,20260511_164343_477,297.391,160,120,data/frames/orange_pos_clean_01/orange_pos_003530_20260511_164343_477.png
267,3531,20260511_164345_326,299.313,160,120,data/frames/orange_pos_clean_01/orange_pos_003531_20260511_164345_326.png
268,3532,20260511_164347_426,301.375,160,120,data/frames/orange_pos_clean_01/orange_pos_003532_20260511_164347_426.png
269,3533,20260511_164349_222,303.188,160,120,data/frames/orange_pos_clean_01/orange_pos_003533_20260511_164349_222.png
270,3536,20260511_164349_654,303.641,160,120,data/frames/orange_pos_clean_01/orange_pos_003536_20260511_164349_654.png
271,3537,20260511_164352_056,306.047,160,120,data/frames/orange_pos_clean_01/orange_pos_003537_20260511_164352_056.png
272,3538,20260511_164353_952,307.938,160,120,data/frames/orange_pos_clean_01/orange_pos_003538_20260511_164353_952.png
273,3540,20260511_164354_369,308.656,160,120,data/frames/orange_pos_clean_01/orange_pos_003540_20260511_164354_369.png
274,3541,20260511_164356_080,310.141,160,120,data/frames/orange_pos_clean_01/orange_pos_003541_20260511_164356_080.png
275,3544,20260511_164356_579,310.594,160,120,data/frames/orange_pos_clean_01/orange_pos_003544_20260511_164356_579.png
276,3546,20260511_164358_209,312.234,160,120,data/frames/orange_pos_clean_01/orange_pos_003546_20260511_164358_209.png
277,3549,20260511_164358_721,312.688,160,120,data/frames/orange_pos_clean_01/orange_pos_003549_20260511_164358_721.png
278,3550,20260511_164400_721,314.719,160,120,data/frames/orange_pos_clean_01/orange_pos_003550_20260511_164400_721.png
279,3551,20260511_164402_706,316.688,160,120,data/frames/orange_pos_clean_01/orange_pos_003551_20260511_164402_706.png
280,3554,20260511_164403_116,317.094,160,120,data/frames/orange_pos_clean_01/orange_pos_003554_20260511_164403_116.png
281,3555,20260511_164404_933,318.953,160,120,data/frames/orange_pos_clean_01/orange_pos_003555_20260511_164404_933.png
282,3557,20260511_164405_425,319.344,160,120,data/frames/orange_pos_clean_01/orange_pos_003557_20260511_164405_425.png
283,3558,20260511_164407_084,321.000,160,120,data/frames/orange_pos_clean_01/orange_pos_003558_20260511_164407_084.png
284,3560,20260511_164407_406,321.328,160,120,data/frames/orange_pos_clean_01/orange_pos_003560_20260511_164407_406.png
285,3561,20260511_164409_517,323.438,160,120,data/frames/orange_pos_clean_01/orange_pos_003561_20260511_164409_517.png
286,3563,20260511_164409_862,323.859,160,120,data/frames/orange_pos_clean_01/orange_pos_003563_20260511_164409_862.png
287,3564,20260511_164411_595,325.891,160,120,data/frames/orange_pos_clean_01/orange_pos_003564_20260511_164411_595.png
288,3567,20260511_164412_312,326.250,160,120,data/frames/orange_pos_clean_01/orange_pos_003567_20260511_164412_312.png
289,3568,20260511_164413_960,327.922,160,120,data/frames/orange_pos_clean_01/orange_pos_003568_20260511_164413_960.png
290,3569,20260511_164414_329,328.250,160,120,data/frames/orange_pos_clean_01/orange_pos_003569_20260511_164414_329.png
291,3570,20260511_164416_016,329.906,160,120,data/frames/orange_pos_clean_01/orange_pos_003570_20260511_164416_016.png
292,3571,20260511_164416_326,330.266,160,120,data/frames/orange_pos_clean_01/orange_pos_003571_20260511_164416_326.png
293,3572,20260511_164416_692,330.625,160,120,data/frames/orange_pos_clean_01/orange_pos_003572_20260511_164416_692.png
294,3573,20260511_164418_534,332.469,160,120,data/frames/orange_pos_clean_01/orange_pos_003573_20260511_164418_534.png
295,3574,20260511_164418_898,332.797,160,120,data/frames/orange_pos_clean_01/orange_pos_003574_20260511_164418_898.png
296,3575,20260511_164420_371,334.250,160,120,data/frames/orange_pos_clean_01/orange_pos_003575_20260511_164420_371.png
297,3576,20260511_164420_670,334.547,160,120,data/frames/orange_pos_clean_01/orange_pos_003576_20260511_164420_670.png
298,3577,20260511_164421_013,335.047,160,120,data/frames/orange_pos_clean_01/orange_pos_003577_20260511_164421_013.png
299,3578,20260511_164423_646,338.078,160,120,data/frames/orange_pos_clean_01/orange_pos_003578_20260511_164423_646.png
300,3579,20260511_164425_005,338.938,160,120,data/frames/orange_pos_clean_01/orange_pos_003579_20260511_164425_005.png
301,3580,20260511_164425_361,339.359,160,120,data/frames/orange_pos_clean_01/orange_pos_003580_20260511_164425_361.png
302,3581,20260511_164427_314,341.281,160,120,data/frames/orange_pos_clean_01/orange_pos_003581_20260511_164427_314.png
303,3583,20260511_164427_738,342.922,160,120,data/frames/orange_pos_clean_01/orange_pos_003583_20260511_164427_738.png
304,3584,20260511_164429_374,343.375,160,120,data/frames/orange_pos_clean_01/orange_pos_003584_20260511_164429_374.png
305,3587,20260511_164429_858,343.797,160,120,data/frames/orange_pos_clean_01/orange_pos_003587_20260511_164429_858.png
306,3589,20260511_164432_033,346.000,160,120,data/frames/orange_pos_clean_01/orange_pos_003589_20260511_164432_033.png
307,3591,20260511_164433_973,347.906,160,120,data/frames/orange_pos_clean_01/orange_pos_003591_20260511_164433_973.png
308,3593,20260511_164434_373,348.281,160,120,data/frames/orange_pos_clean_01/orange_pos_003593_20260511_164434_373.png
309,3595,20260511_164436_265,350.375,160,120,data/frames/orange_pos_clean_01/orange_pos_003595_20260511_164436_265.png
310,3597,20260511_164436_773,350.734,160,120,data/frames/orange_pos_clean_01/orange_pos_003597_20260511_164436_773.png
311,3599,20260511_164438_496,352.531,160,120,data/frames/orange_pos_clean_01/orange_pos_003599_20260511_164438_496.png
312,3600,20260511_164438_945,352.859,160,120,data/frames/orange_pos_clean_01/orange_pos_003600_20260511_164438_945.png
313,3601,20260511_164440_346,354.266,160,120,data/frames/orange_pos_clean_01/orange_pos_003601_20260511_164440_346.png
314,3602,20260511_164440_730,354.609,160,120,data/frames/orange_pos_clean_01/orange_pos_003602_20260511_164440_730.png
315,3603,20260511_164441_020,354.938,160,120,data/frames/orange_pos_clean_01/orange_pos_003603_20260511_164441_020.png
316,3604,20260511_164442_774,356.703,160,120,data/frames/orange_pos_clean_01/orange_pos_003604_20260511_164442_774.png
317,3606,20260511_164443_114,357.000,160,120,data/frames/orange_pos_clean_01/orange_pos_003606_20260511_164443_114.png
318,3607,20260511_164443_447,357.375,160,120,data/frames/orange_pos_clean_01/orange_pos_003607_20260511_164443_447.png
319,3611,20260511_164446_184,360.109,160,120,data/frames/orange_pos_clean_01/orange_pos_003611_20260511_164446_184.png
320,3612,20260511_164447_279,361.203,160,120,data/frames/orange_pos_clean_01/orange_pos_003612_20260511_164447_279.png
321,3614,20260511_164447_638,361.563,160,120,data/frames/orange_pos_clean_01/orange_pos_003614_20260511_164447_638.png
322,3615,20260511_164449_809,363.750,160,120,data/frames/orange_pos_clean_01/orange_pos_003615_20260511_164449_809.png
323,3616,20260511_164451_706,365.625,160,120,data/frames/orange_pos_clean_01/orange_pos_003616_20260511_164451_706.png
324,3619,20260511_164452_073,366.000,160,120,data/frames/orange_pos_clean_01/orange_pos_003619_20260511_164452_073.png
325,3621,20260511_164453_843,367.813,160,120,data/frames/orange_pos_clean_01/orange_pos_003621_20260511_164453_843.png
326,3623,20260511_164454_242,368.203,160,120,data/frames/orange_pos_clean_01/orange_pos_003623_20260511_164454_242.png
327,3624,20260511_164454_659,368.625,160,120,data/frames/orange_pos_clean_01/orange_pos_003624_20260511_164454_659.png
328,3625,20260511_164456_092,370.031,160,120,data/frames/orange_pos_clean_01/orange_pos_003625_20260511_164456_092.png
329,3627,20260511_164456_488,370.422,160,120,data/frames/orange_pos_clean_01/orange_pos_003627_20260511_164456_488.png
330,3628,20260511_164456_842,370.781,160,120,data/frames/orange_pos_clean_01/orange_pos_003628_20260511_164456_842.png
331,3629,20260511_164458_200,372.109,160,120,data/frames/orange_pos_clean_01/orange_pos_003629_20260511_164458_200.png
332,3630,20260511_164458_537,372.438,160,120,data/frames/orange_pos_clean_01/orange_pos_003630_20260511_164458_537.png
333,3631,20260511_164458_879,372.797,160,120,data/frames/orange_pos_clean_01/orange_pos_003631_20260511_164458_879.png
334,3632,20260511_164500_750,374.688,160,120,data/frames/orange_pos_clean_01/orange_pos_003632_20260511_164500_750.png
335,3634,20260511_164503_087,377.031,160,120,data/frames/orange_pos_clean_01/orange_pos_003634_20260511_164503_087.png
336,3635,20260511_164503_452,377.391,160,120,data/frames/orange_pos_clean_01/orange_pos_003635_20260511_164503_452.png
337,3636,20260511_164505_149,379.188,160,120,data/frames/orange_pos_clean_01/orange_pos_003636_20260511_164505_149.png
338,3637,20260511_164505_665,379.672,160,120,data/frames/orange_pos_clean_01/orange_pos_003637_20260511_164505_665.png
339,3638,20260511_164507_379,381.406,160,120,data/frames/orange_pos_clean_01/orange_pos_003638_20260511_164507_379.png
340,3640,20260511_164507_916,381.891,160,120,data/frames/orange_pos_clean_01/orange_pos_003640_20260511_164507_916.png
341,3641,20260511_164509_469,383.469,160,120,data/frames/orange_pos_clean_01/orange_pos_003641_20260511_164509_469.png
342,3643,20260511_164509_880,383.859,160,120,data/frames/orange_pos_clean_01/orange_pos_003643_20260511_164509_880.png
343,3644,20260511_164511_526,385.453,160,120,data/frames/orange_pos_clean_01/orange_pos_003644_20260511_164511_526.png
344,3645,20260511_164511_918,385.828,160,120,data/frames/orange_pos_clean_01/orange_pos_003645_20260511_164511_918.png
345,3646,20260511_164514_033,387.969,160,120,data/frames/orange_pos_clean_01/orange_pos_003646_20260511_164514_033.png
346,3647,20260511_164514_397,388.359,160,120,data/frames/orange_pos_clean_01/orange_pos_003647_20260511_164514_397.png
347,3649,20260511_164516_262,390.203,160,120,data/frames/orange_pos_clean_01/orange_pos_003649_20260511_164516_262.png
348,3650,20260511_164516_660,390.578,160,120,data/frames/orange_pos_clean_01/orange_pos_003650_20260511_164516_660.png
349,3651,20260511_164518_372,392.313,160,120,data/frames/orange_pos_clean_01/orange_pos_003651_20260511_164518_372.png
350,3652,20260511_164518_864,392.891,160,120,data/frames/orange_pos_clean_01/orange_pos_003652_20260511_164518_864.png
351,3653,20260511_164520_510,394.453,160,120,data/frames/orange_pos_clean_01/orange_pos_003653_20260511_164520_510.png
352,3655,20260511_164520_880,394.828,160,120,data/frames/orange_pos_clean_01/orange_pos_003655_20260511_164520_880.png
353,3656,20260511_164522_768,396.688,160,120,data/frames/orange_pos_clean_01/orange_pos_003656_20260511_164522_768.png
354,3658,20260511_164523_128,397.078,160,120,data/frames/orange_pos_clean_01/orange_pos_003658_20260511_164523_128.png
355,3659,20260511_164525_191,399.125,160,120,data/frames/orange_pos_clean_01/orange_pos_003659_20260511_164525_191.png
356,3660,20260511_164525_561,399.500,160,120,data/frames/orange_pos_clean_01/orange_pos_003660_20260511_164525_561.png
357,3662,20260511_164527_423,401.469,160,120,data/frames/orange_pos_clean_01/orange_pos_003662_20260511_164527_423.png
358,3664,20260511_164527_899,401.797,160,120,data/frames/orange_pos_clean_01/orange_pos_003664_20260511_164527_899.png
359,3665,20260511_164529_377,403.328,160,120,data/frames/orange_pos_clean_01/orange_pos_003665_20260511_164529_377.png
360,3668,20260511_164529_757,403.734,160,120,data/frames/orange_pos_clean_01/orange_pos_003668_20260511_164529_757.png
361,3669,20260511_164532_134,406.125,160,120,data/frames/orange_pos_clean_01/orange_pos_003669_20260511_164532_134.png
362,3670,20260511_164533_999,407.906,160,120,data/frames/orange_pos_clean_01/orange_pos_003670_20260511_164533_999.png
363,3672,20260511_164534_330,408.297,160,120,data/frames/orange_pos_clean_01/orange_pos_003672_20260511_164534_330.png
364,3673,20260511_164536_002,410.047,160,120,data/frames/orange_pos_clean_01/orange_pos_003673_20260511_164536_002.png
365,3676,20260511_164536_518,410.531,160,120,data/frames/orange_pos_clean_01/orange_pos_003676_20260511_164536_518.png
366,3677,20260511_164537_015,410.984,160,120,data/frames/orange_pos_clean_01/orange_pos_003677_20260511_164537_015.png
367,3678,20260511_164538_338,412.281,160,120,data/frames/orange_pos_clean_01/orange_pos_003678_20260511_164538_338.png
368,3679,20260511_164540_496,414.469,160,120,data/frames/orange_pos_clean_01/orange_pos_003679_20260511_164540_496.png
369,3681,20260511_164540_913,414.813,160,120,data/frames/orange_pos_clean_01/orange_pos_003681_20260511_164540_913.png
370,3682,20260511_164541_300,415.297,160,120,data/frames/orange_pos_clean_01/orange_pos_003682_20260511_164541_300.png
371,3683,20260511_164542_859,416.844,160,120,data/frames/orange_pos_clean_01/orange_pos_003683_20260511_164542_859.png
372,3685,20260511_164543_259,417.250,160,120,data/frames/orange_pos_clean_01/orange_pos_003685_20260511_164543_259.png
373,3686,20260511_164545_000,419.000,160,120,data/frames/orange_pos_clean_01/orange_pos_003686_20260511_164545_000.png
374,3687,20260511_164545_470,419.531,160,120,data/frames/orange_pos_clean_01/orange_pos_003687_20260511_164545_470.png
375,3688,20260511_164545_968,419.891,160,120,data/frames/orange_pos_clean_01/orange_pos_003688_20260511_164545_968.png
376,3690,20260511_164547_515,421.531,160,120,data/frames/orange_pos_clean_01/orange_pos_003690_20260511_164547_515.png
377,3691,20260511_164547_949,421.906,160,120,data/frames/orange_pos_clean_01/orange_pos_003691_20260511_164547_949.png
378,3692,20260511_164549_887,423.906,160,120,data/frames/orange_pos_clean_01/orange_pos_003692_20260511_164549_887.png
379,3694,20260511_164551_726,425.703,160,120,data/frames/orange_pos_clean_01/orange_pos_003694_20260511_164551_726.png
380,3696,20260511_164552_147,426.141,160,120,data/frames/orange_pos_clean_01/orange_pos_003696_20260511_164552_147.png
381,3697,20260511_164552_555,426.516,160,120,data/frames/orange_pos_clean_01/orange_pos_003697_20260511_164552_555.png
382,3698,20260511_164554_220,428.172,160,120,data/frames/orange_pos_clean_01/orange_pos_003698_20260511_164554_220.png
383,3699,20260511_164554_617,428.594,160,120,data/frames/orange_pos_clean_01/orange_pos_003699_20260511_164554_617.png
384,3700,20260511_164556_154,430.125,160,120,data/frames/orange_pos_clean_01/orange_pos_003700_20260511_164556_154.png
385,3701,20260511_164556_550,430.563,160,120,data/frames/orange_pos_clean_01/orange_pos_003701_20260511_164556_550.png
386,3702,20260511_164557_066,431.063,160,120,data/frames/orange_pos_clean_01/orange_pos_003702_20260511_164557_066.png
387,3703,20260511_164558_433,432.422,160,120,data/frames/orange_pos_clean_01/orange_pos_003703_20260511_164558_433.png
388,3704,20260511_164558_914,433.156,160,120,data/frames/orange_pos_clean_01/orange_pos_003704_20260511_164558_914.png
389,3706,20260511_164600_977,434.938,160,120,data/frames/orange_pos_clean_01/orange_pos_003706_20260511_164600_977.png
390,3707,20260511_164602_905,436.891,160,120,data/frames/orange_pos_clean_01/orange_pos_003707_20260511_164602_905.png
391,3710,20260511_164603_308,437.234,160,120,data/frames/orange_pos_clean_01/orange_pos_003710_20260511_164603_308.png
392,3711,20260511_164605_100,439.000,160,120,data/frames/orange_pos_clean_01/orange_pos_003711_20260511_164605_100.png
393,3713,20260511_164605_458,439.438,160,120,data/frames/orange_pos_clean_01/orange_pos_003713_20260511_164605_458.png
394,3714,20260511_164605_934,439.891,160,120,data/frames/orange_pos_clean_01/orange_pos_003714_20260511_164605_934.png
395,3715,20260511_164607_387,441.359,160,120,data/frames/orange_pos_clean_01/orange_pos_003715_20260511_164607_387.png
396,3716,20260511_164607_800,441.828,160,120,data/frames/orange_pos_clean_01/orange_pos_003716_20260511_164607_800.png
397,3717,20260511_164609_416,443.344,160,120,data/frames/orange_pos_clean_01/orange_pos_003717_20260511_164609_416.png
398,3719,20260511_164609_800,443.766,160,120,data/frames/orange_pos_clean_01/orange_pos_003719_20260511_164609_800.png
399,3721,20260511_164611_923,445.906,160,120,data/frames/orange_pos_clean_01/orange_pos_003721_20260511_164611_923.png
400,3723,20260511_164612_307,446.250,160,120,data/frames/orange_pos_clean_01/orange_pos_003723_20260511_164612_307.png
