index,frame,timestamp,elapsed_s,width,height,path
241,8239,20260511_173122_883,216.000,160,120,data/frames/orange_neg_clean_01/orange_neg_008239_20260511_173122_883.png
242,8241,20260511_173124_798,217.906,160,120,data/frames/orange_neg_clean_01/orange_neg_008241_20260511_173124_798.png
243,8243,20260511_173125_124,218.203,160,120,data/frames/orange_neg_clean_01/orange_neg_008243_20260511_173125_124.png
244,8244,20260511_173126_959,220.078,160,120,data/frames/orange_neg_clean_01/orange_neg_008244_20260511_173126_959.png
245,8246,20260511_173127_283,220.422,160,120,data/frames/orange_neg_clean_01/orange_neg_008246_20260511_173127_283.png
246,8247,20260511_173127_628,220.687,160,120,data/frames/orange_neg_clean_01/orange_neg_008247_20260511_173127_628.png
247,8248,20260511_173129_247,222.359,160,120,data/frames/orange_neg_clean_01/orange_neg_008248_20260511_173129_247.png
248,8249,20260511_173129_569,222.641,160,120,data/frames/orange_neg_clean_01/orange_neg_008249_20260511_173129_569.png
249,8251,20260511_173131_616,224.687,160,120,data/frames/orange_neg_clean_01/orange_neg_008251_20260511_173131_616.png
250,8252,20260511_173133_630,226.687,160,120,data/frames/orange_neg_clean_01/orange_neg_008252_20260511_173133_630.png
251,8254,20260511_173133_916,226.984,160,120,data/frames/orange_neg_clean_01/orange_neg_008254_20260511_173133_916.png
252,8255,20260511_173135_854,228.922,160,120,data/frames/orange_neg_clean_01/orange_neg_008255_20260511_173135_854.png
253,8257,20260511_173136_132,229.250,160,120,data/frames/orange_neg_clean_01/orange_neg_008257_20260511_173136_132.png
254,8258,20260511_173136_455,229.594,160,120,data/frames/orange_neg_clean_01/orange_neg_008258_20260511_173136_455.png
255,8259,20260511_173137_989,231.109,160,120,data/frames/orange_neg_clean_01/orange_neg_008259_20260511_173137_989.png
256,8260,20260511_173138_510,231.609,160,120,data/frames/orange_neg_clean_01/orange_neg_008260_20260511_173138_510.png
257,8261,20260511_173140_359,233.469,160,120,data/frames/orange_neg_clean_01/orange_neg_008261_20260511_173140_359.png
258,8263,20260511_173140_668,233.797,160,120,data/frames/orange_neg_clean_01/orange_neg_008263_20260511_173140_668.png
259,8265,20260511_173142_641,235.750,160,120,data/frames/orange_neg_clean_01/orange_neg_008265_20260511_173142_641.png
260,8266,20260511_173142_957,236.016,160,120,data/frames/orange_neg_clean_01/orange_neg_008266_20260511_173142_957.png
261,8267,20260511_173144_757,237.859,160,120,data/frames/orange_neg_clean_01/orange_neg_008267_20260511_173144_757.png
262,8269,20260511_173145_068,238.203,160,120,data/frames/orange_neg_clean_01/orange_neg_008269_20260511_173145_068.png
263,8270,20260511_173145_408,238.516,160,120,data/frames/orange_neg_clean_01/orange_neg_008270_20260511_173145_408.png
264,8272,20260511_173147_091,240.250,160,120,data/frames/orange_neg_clean_01/orange_neg_008272_20260511_173147_091.png
265,8274,20260511_173147_461,240.609,160,120,data/frames/orange_neg_clean_01/orange_neg_008274_20260511_173147_461.png
266,8275,20260511_173149_197,242.328,160,120,data/frames/orange_neg_clean_01/orange_neg_008275_20260511_173149_197.png
267,8276,20260511_173149_535,242.609,160,120,data/frames/orange_neg_clean_01/orange_neg_008276_20260511_173149_535.png
268,8277,20260511_173149_816,242.906,160,120,data/frames/orange_neg_clean_01/orange_neg_008277_20260511_173149_816.png
269,8278,20260511_173151_448,244.562,160,120,data/frames/orange_neg_clean_01/orange_neg_008278_20260511_173151_448.png
270,8280,20260511_173151_788,244.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008280_20260511_173151_788.png
271,8281,20260511_173152_113,245.312,160,120,data/frames/orange_neg_clean_01/orange_neg_008281_20260511_173152_113.png
272,8283,20260511_173153_756,246.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008283_20260511_173153_756.png
273,8285,20260511_173154_092,247.266,160,120,data/frames/orange_neg_clean_01/orange_neg_008285_20260511_173154_092.png
274,8286,20260511_173155_828,248.969,160,120,data/frames/orange_neg_clean_01/orange_neg_008286_20260511_173155_828.png
275,8288,20260511_173156_246,249.391,160,120,data/frames/orange_neg_clean_01/orange_neg_008288_20260511_173156_246.png
276,8290,20260511_173158_206,251.391,160,120,data/frames/orange_neg_clean_01/orange_neg_008290_20260511_173158_206.png
277,8292,20260511_173158_590,251.703,160,120,data/frames/orange_neg_clean_01/orange_neg_008292_20260511_173158_590.png
278,8293,20260511_173200_271,253.391,160,120,data/frames/orange_neg_clean_01/orange_neg_008293_20260511_173200_271.png
279,8295,20260511_173200_612,253.734,160,120,data/frames/orange_neg_clean_01/orange_neg_008295_20260511_173200_612.png
280,8296,20260511_173202_471,255.625,160,120,data/frames/orange_neg_clean_01/orange_neg_008296_20260511_173202_471.png
281,8298,20260511_173202_827,255.891,160,120,data/frames/orange_neg_clean_01/orange_neg_008298_20260511_173202_827.png
282,8299,20260511_173203_090,256.250,160,120,data/frames/orange_neg_clean_01/orange_neg_008299_20260511_173203_090.png
283,8301,20260511_173204_862,258.031,160,120,data/frames/orange_neg_clean_01/orange_neg_008301_20260511_173204_862.png
284,8303,20260511_173205_244,258.375,160,120,data/frames/orange_neg_clean_01/orange_neg_008303_20260511_173205_244.png
285,8304,20260511_173206_979,260.219,160,120,data/frames/orange_neg_clean_01/orange_neg_008304_20260511_173206_979.png
286,8307,20260511_173207_422,260.562,160,120,data/frames/orange_neg_clean_01/orange_neg_008307_20260511_173207_422.png
287,8308,20260511_173209_267,262.375,160,120,data/frames/orange_neg_clean_01/orange_neg_008308_20260511_173209_267.png
288,8309,20260511_173209_608,262.781,160,120,data/frames/orange_neg_clean_01/orange_neg_008309_20260511_173209_608.png
289,8310,20260511_173209_988,263.172,160,120,data/frames/orange_neg_clean_01/orange_neg_008310_20260511_173209_988.png
290,8311,20260511_173211_420,264.547,160,120,data/frames/orange_neg_clean_01/orange_neg_008311_20260511_173211_420.png
291,8313,20260511_173211_744,264.891,160,120,data/frames/orange_neg_clean_01/orange_neg_008313_20260511_173211_744.png
292,8314,20260511_173212_096,265.328,160,120,data/frames/orange_neg_clean_01/orange_neg_008314_20260511_173212_096.png
293,8316,20260511_173213_913,267.062,160,120,data/frames/orange_neg_clean_01/orange_neg_008316_20260511_173213_913.png
294,8317,20260511_173216_112,269.250,160,120,data/frames/orange_neg_clean_01/orange_neg_008317_20260511_173216_112.png
295,8318,20260511_173216_483,269.609,160,120,data/frames/orange_neg_clean_01/orange_neg_008318_20260511_173216_483.png
296,8320,20260511_173218_252,271.375,160,120,data/frames/orange_neg_clean_01/orange_neg_008320_20260511_173218_252.png
297,8322,20260511_173218_587,271.687,160,120,data/frames/orange_neg_clean_01/orange_neg_008322_20260511_173218_587.png
298,8323,20260511_173220_429,273.562,160,120,data/frames/orange_neg_clean_01/orange_neg_008323_20260511_173220_429.png
299,8326,20260511_173220_767,273.875,160,120,data/frames/orange_neg_clean_01/orange_neg_008326_20260511_173220_767.png
300,8328,20260511_173222_816,275.937,160,120,data/frames/orange_neg_clean_01/orange_neg_008328_20260511_173222_816.png
