index,frame,timestamp,elapsed_s,width,height,path
254,4810,20260511_155106_504,282.141,160,120,data/frames/orange_pos_02/orange_pos_004810_20260511_155106_504.png
255,4812,20260511_155106_893,282.547,160,120,data/frames/orange_pos_02/orange_pos_004812_20260511_155106_893.png
256,4813,20260511_155108_529,284.141,160,120,data/frames/orange_pos_02/orange_pos_004813_20260511_155108_529.png
257,4814,20260511_155108_842,284.500,160,120,data/frames/orange_pos_02/orange_pos_004814_20260511_155108_842.png
258,4815,20260511_155109_214,284.860,160,120,data/frames/orange_pos_02/orange_pos_004815_20260511_155109_214.png
259,4816,20260511_155110_794,286.453,160,120,data/frames/orange_pos_02/orange_pos_004816_20260511_155110_794.png
260,4819,20260511_155111_213,286.860,160,120,data/frames/orange_pos_02/orange_pos_004819_20260511_155111_213.png
261,4820,20260511_155113_019,288.672,160,120,data/frames/orange_pos_02/orange_pos_004820_20260511_155113_019.png
262,4821,20260511_155113_357,289.000,160,120,data/frames/orange_pos_02/orange_pos_004821_20260511_155113_357.png
263,4822,20260511_155113_698,289.344,160,120,data/frames/orange_pos_02/orange_pos_004822_20260511_155113_698.png
264,4823,20260511_155115_218,290.922,160,120,data/frames/orange_pos_02/orange_pos_004823_20260511_155115_218.png
265,4826,20260511_155115_713,291.360,160,120,data/frames/orange_pos_02/orange_pos_004826_20260511_155115_713.png
266,4827,20260511_155117_638,293.297,160,120,data/frames/orange_pos_02/orange_pos_004827_20260511_155117_638.png
267,4829,20260511_155118_000,293.641,160,120,data/frames/orange_pos_02/orange_pos_004829_20260511_155118_000.png
268,4830,20260511_155119_642,295.297,160,120,data/frames/orange_pos_02/orange_pos_004830_20260511_155119_642.png
269,4832,20260511_155119_982,295.641,160,120,data/frames/orange_pos_02/orange_pos_004832_20260511_155119_982.png
270,4833,20260511_155122_047,297.719,160,120,data/frames/orange_pos_02/orange_pos_004833_20260511_155122_047.png
271,4835,20260511_155122_431,298.047,160,120,data/frames/orange_pos_02/orange_pos_004835_20260511_155122_431.png
272,4836,20260511_155124_146,299.782,160,120,data/frames/orange_pos_02/orange_pos_004836_20260511_155124_146.png
273,4838,20260511_155124_477,300.110,160,120,data/frames/orange_pos_02/orange_pos_004838_20260511_155124_477.png
274,4839,20260511_155124_799,300.453,160,120,data/frames/orange_pos_02/orange_pos_004839_20260511_155124_799.png
275,4840,20260511_155126_383,302.032,160,120,data/frames/orange_pos_02/orange_pos_004840_20260511_155126_383.png
276,4841,20260511_155126_720,302.375,160,120,data/frames/orange_pos_02/orange_pos_004841_20260511_155126_720.png
277,4842,20260511_155127_063,302.703,160,120,data/frames/orange_pos_02/orange_pos_004842_20260511_155127_063.png
278,4843,20260511_155128_948,304.610,160,120,data/frames/orange_pos_02/orange_pos_004843_20260511_155128_948.png
279,4844,20260511_155129_304,305.000,160,120,data/frames/orange_pos_02/orange_pos_004844_20260511_155129_304.png
280,4845,20260511_155130_866,306.594,160,120,data/frames/orange_pos_02/orange_pos_004845_20260511_155130_866.png
281,4847,20260511_155131_288,306.891,160,120,data/frames/orange_pos_02/orange_pos_004847_20260511_155131_288.png
282,4848,20260511_155133_048,308.688,160,120,data/frames/orange_pos_02/orange_pos_004848_20260511_155133_048.png
283,4849,20260511_155133_391,309.094,160,120,data/frames/orange_pos_02/orange_pos_004849_20260511_155133_391.png
284,4850,20260511_155135_221,310.907,160,120,data/frames/orange_pos_02/orange_pos_004850_20260511_155135_221.png
285,4852,20260511_155135_615,311.266,160,120,data/frames/orange_pos_02/orange_pos_004852_20260511_155135_615.png
286,4853,20260511_155135_956,311.578,160,120,data/frames/orange_pos_02/orange_pos_004853_20260511_155135_956.png
287,4855,20260511_155137_877,313.516,160,120,data/frames/orange_pos_02/orange_pos_004855_20260511_155137_877.png
288,4856,20260511_155139_764,315.407,160,120,data/frames/orange_pos_02/orange_pos_004856_20260511_155139_764.png
289,4859,20260511_155140_100,315.750,160,120,data/frames/orange_pos_02/orange_pos_004859_20260511_155140_100.png
290,4861,20260511_155142_061,317.703,160,120,data/frames/orange_pos_02/orange_pos_004861_20260511_155142_061.png
291,4863,20260511_155142_418,318.094,160,120,data/frames/orange_pos_02/orange_pos_004863_20260511_155142_418.png
292,4864,20260511_155144_240,319.891,160,120,data/frames/orange_pos_02/orange_pos_004864_20260511_155144_240.png
293,4867,20260511_155144_590,320.250,160,120,data/frames/orange_pos_02/orange_pos_004867_20260511_155144_590.png
294,4869,20260511_155146_533,322.235,160,120,data/frames/orange_pos_02/orange_pos_004869_20260511_155146_533.png
295,4871,20260511_155146_948,322.610,160,120,data/frames/orange_pos_02/orange_pos_004871_20260511_155146_948.png
296,4872,20260511_155148_676,324.328,160,120,data/frames/orange_pos_02/orange_pos_004872_20260511_155148_676.png
297,4875,20260511_155149_017,324.641,160,120,data/frames/orange_pos_02/orange_pos_004875_20260511_155149_017.png
298,4876,20260511_155150_855,326.532,160,120,data/frames/orange_pos_02/orange_pos_004876_20260511_155150_855.png
299,4879,20260511_155151_254,326.907,160,120,data/frames/orange_pos_02/orange_pos_004879_20260511_155151_254.png
300,4880,20260511_155153_012,328.703,160,120,data/frames/orange_pos_02/orange_pos_004880_20260511_155153_012.png
301,4882,20260511_155153_397,329.063,160,120,data/frames/orange_pos_02/orange_pos_004882_20260511_155153_397.png
302,4883,20260511_155153_755,329.422,160,120,data/frames/orange_pos_02/orange_pos_004883_20260511_155153_755.png
303,4884,20260511_155155_270,330.922,160,120,data/frames/orange_pos_02/orange_pos_004884_20260511_155155_270.png
304,4886,20260511_155155_606,331.266,160,120,data/frames/orange_pos_02/orange_pos_004886_20260511_155155_606.png
305,4887,20260511_155155_979,331.641,160,120,data/frames/orange_pos_02/orange_pos_004887_20260511_155155_979.png
306,4888,20260511_155157_606,333.250,160,120,data/frames/orange_pos_02/orange_pos_004888_20260511_155157_606.png
307,4890,20260511_155157_952,333.578,160,120,data/frames/orange_pos_02/orange_pos_004890_20260511_155157_952.png
308,4891,20260511_155159_684,335.360,160,120,data/frames/orange_pos_02/orange_pos_004891_20260511_155159_684.png
